mark,symbol,position,time_fraction
full_stop,.,576115,0.9653
semicolon,;,576120,0.9654
colon,:,576149,0.9654
semicolon,;,576160,0.9654
colon,:,576189,0.9655
full_stop,.,576192,0.9655
semicolon,;,576196,0.9655
colon,:,576216,0.9655
semicolon,;,576228,0.9655
colon,:,576256,0.9656
semicolon,;,576262,0.9656
colon,:,576284,0.9656
semicolon,;,576291,0.9656
colon,:,576321,0.9657
semicolon,;,576327,0.9657
full_stop,.,576351,0.9657
colon,:,576395,0.9658
semicolon,;,576413,0.9658
colon,:,576434,0.9659
semicolon,;,576465,0.9659
colon,:,576493,0.966
semicolon,;,576498,0.966
colon,:,576520,0.966
semicolon,;,576526,0.966
colon,:,576551,0.9661
semicolon,;,576559,0.9661
colon,:,576579,0.9661
semicolon,;,576591,0.9661
colon,:,576616,0.9662
semicolon,;,576622,0.9662
colon,:,576648,0.9662
comma,",",576662,0.9663
semicolon,;,576673,0.9663
colon,:,576697,0.9663
full_stop,.,576700,0.9663
semicolon,;,576706,0.9663
full_stop,.,576762,0.9664
colon,:,576805,0.9665
semicolon,;,576811,0.9665
colon,:,576837,0.9666
semicolon,;,576849,0.9666
colon,:,576867,0.9666
semicolon,;,576873,0.9666
colon,:,576894,0.9667
semicolon,;,576902,0.9667
colon,:,576927,0.9667
semicolon,;,576945,0.9667
colon,:,576967,0.9668
semicolon,;,576978,0.9668
colon,:,576999,0.9668
semicolon,;,577005,0.9668
colon,:,577031,0.9669
semicolon,;,577061,0.9669
colon,:,577089,0.967
semicolon,;,577092,0.967
colon,:,577116,0.967
semicolon,;,577122,0.967
full_stop,.,577146,0.9671
colon,:,577187,0.9671
semicolon,;,577194,0.9672
colon,:,577216,0.9672
semicolon,;,577222,0.9672
colon,:,577250,0.9673
semicolon,;,577255,0.9673
colon,:,577277,0.9673
semicolon,;,577283,0.9673
colon,:,577309,0.9673
semicolon,;,577317,0.9674
colon,:,577347,0.9674
semicolon,;,577355,0.9674
colon,:,577376,0.9675
semicolon,;,577406,0.9675
colon,:,577432,0.9676
semicolon,;,577435,0.9676
full_stop,.,577459,0.9676
colon,:,577481,0.9676
semicolon,;,577484,0.9676
colon,:,577495,0.9677
semicolon,;,577502,0.9677
full_stop,.,577515,0.9677
colon,:,577541,0.9677
semicolon,;,577547,0.9677
colon,:,577559,0.9678
semicolon,;,577565,0.9678
colon,:,577574,0.9678
semicolon,;,577577,0.9678
colon,:,577585,0.9678
semicolon,;,577588,0.9678
colon,:,577599,0.9678
full_stop,.,577602,0.9678
semicolon,;,577608,0.9678
full_stop,.,577653,0.9679
colon,:,577694,0.968
semicolon,;,577701,0.968
colon,:,577722,0.968
semicolon,;,577752,0.9681
colon,:,577780,0.9681
semicolon,;,577785,0.9681
colon,:,577806,0.9682
semicolon,;,577814,0.9682
colon,:,577837,0.9682
semicolon,;,577845,0.9682
full_stop,.,577869,0.9683
colon,:,577917,0.9684
semicolon,;,577929,0.9684
colon,:,577949,0.9684
semicolon,;,577963,0.9684
colon,:,577985,0.9685
semicolon,;,577996,0.9685
colon,:,578018,0.9685
semicolon,;,578024,0.9685
colon,:,578050,0.9686
semicolon,;,578058,0.9686
colon,:,578076,0.9686
semicolon,;,578082,0.9686
full_stop,.,578106,0.9687
colon,:,578140,0.9687
semicolon,;,578143,0.9687
colon,:,578150,0.9688
semicolon,;,578164,0.9688
colon,:,578177,0.9688
comma,",",578191,0.9688
semicolon,;,578202,0.9688
colon,:,578213,0.9689
full_stop,.,578216,0.9689
semicolon,;,578222,0.9689
full_stop,.,578237,0.9689
colon,:,578267,0.969
semicolon,;,578273,0.969
full_stop,.,578286,0.969
colon,:,578317,0.969
semicolon,;,578323,0.969
colon,:,578335,0.9691
semicolon,;,578341,0.9691
colon,:,578350,0.9691
semicolon,;,578353,0.9691
colon,:,578368,0.9691
semicolon,;,578374,0.9691
full_stop,.,578387,0.9692
colon,:,578409,0.9692
colon,:,578436,0.9692
semicolon,;,578439,0.9692
full_stop,.,578454,0.9693
colon,:,578497,0.9693
semicolon,;,578528,0.9694
colon,:,578556,0.9694
semicolon,;,578561,0.9694
colon,:,578583,0.9695
semicolon,;,578589,0.9695
colon,:,578609,0.9695
semicolon,;,578621,0.9695
colon,:,578646,0.9696
semicolon,;,578664,0.9696
colon,:,578689,0.9697
semicolon,;,578697,0.9697
colon,:,578721,0.9697
full_stop,.,578724,0.9697
semicolon,;,578730,0.9697
full_stop,.,578783,0.9698
colon,:,578807,0.9699
semicolon,;,578813,0.9699
colon,:,578836,0.9699
semicolon,;,578841,0.9699
colon,:,578846,0.9699
semicolon,;,578852,0.9699
colon,:,578864,0.97
semicolon,;,578870,0.97
full_stop,.,578885,0.97
colon,:,578912,0.97
semicolon,;,578930,0.9701
colon,:,578939,0.9701
semicolon,;,578945,0.9701
colon,:,578953,0.9701
semicolon,;,578959,0.9701
colon,:,578972,0.9701
semicolon,;,579002,0.9702
colon,:,579017,0.9702
semicolon,;,579020,0.9702
full_stop,.,579033,0.9702
colon,:,579062,0.9703
comma,",",579076,0.9703
semicolon,;,579087,0.9703
colon,:,579100,0.9703
semicolon,;,579105,0.9704
colon,:,579112,0.9704
semicolon,;,579124,0.9704
colon,:,579132,0.9704
semicolon,;,579143,0.9704
colon,:,579154,0.9704
full_stop,.,579157,0.9704
semicolon,;,579163,0.9705
colon,:,579179,0.9705
semicolon,;,579190,0.9705
colon,:,579206,0.9705
full_stop,.,579209,0.9705
semicolon,;,579214,0.9705
colon,:,579231,0.9706
semicolon,;,579237,0.9706
full_stop,.,579250,0.9706
colon,:,579275,0.9706
semicolon,;,579281,0.9707
colon,:,579293,0.9707
semicolon,;,579299,0.9707
colon,:,579308,0.9707
semicolon,;,579311,0.9707
colon,:,579319,0.9707
semicolon,;,579322,0.9707
colon,:,579333,0.9707
full_stop,.,579336,0.9707
semicolon,;,579342,0.9708
colon,:,579349,0.9708
semicolon,;,579361,0.9708
colon,:,579393,0.9708
full_stop,.,579404,0.9709
colon,:,579442,0.9709
comma,",",579452,0.9709
semicolon,;,579458,0.9709
full_stop,.,579509,0.971
colon,:,579554,0.9711
semicolon,;,579572,0.9711
colon,:,579593,0.9712
semicolon,;,579599,0.9712
colon,:,579625,0.9712
semicolon,;,579647,0.9713
colon,:,579675,0.9713
semicolon,;,579678,0.9713
colon,:,579700,0.9714
semicolon,;,579711,0.9714
colon,:,579732,0.9714
semicolon,;,579740,0.9714
full_stop,.,579764,0.9715
colon,:,579800,0.9715
comma,",",579814,0.9715
semicolon,;,579825,0.9716
colon,:,579832,0.9716
semicolon,;,579844,0.9716
colon,:,579852,0.9716
semicolon,;,579864,0.9716
colon,:,579876,0.9717
semicolon,;,579882,0.9717
colon,:,579893,0.9717
full_stop,.,579896,0.9717
semicolon,;,579902,0.9717
colon,:,579918,0.9717
semicolon,;,579929,0.9717
colon,:,579945,0.9718
full_stop,.,579948,0.9718
semicolon,;,579952,0.9718
full_stop,.,579965,0.9718
colon,:,579996,0.9719
semicolon,;,579999,0.9719
colon,:,580013,0.9719
semicolon,;,580019,0.9719
full_stop,.,580032,0.9719
colon,:,580070,0.972
semicolon,;,580075,0.972
colon,:,580088,0.972
full_stop,.,580091,0.972
semicolon,;,580093,0.972
colon,:,580104,0.972
full_stop,.,580107,0.972
semicolon,;,580113,0.972
full_stop,.,580126,0.9721
colon,:,580148,0.9721
colon,:,580175,0.9722
semicolon,;,580178,0.9722
full_stop,.,580221,0.9722
colon,:,580260,0.9723
semicolon,;,580267,0.9723
colon,:,580288,0.9723
semicolon,;,580318,0.9724
colon,:,580346,0.9724
semicolon,;,580351,0.9724
colon,:,580373,0.9725
semicolon,;,580379,0.9725
colon,:,580400,0.9725
semicolon,;,580408,0.9725
full_stop,.,580432,0.9726
colon,:,580462,0.9726
comma,",",580476,0.9727
semicolon,;,580487,0.9727
colon,:,580494,0.9727
semicolon,;,580506,0.9727
colon,:,580514,0.9727
semicolon,;,580526,0.9727
colon,:,580538,0.9728
semicolon,;,580544,0.9728
colon,:,580559,0.9728
semicolon,;,580589,0.9728
colon,:,580605,0.9729
semicolon,;,580611,0.9729
colon,:,580622,0.9729
full_stop,.,580625,0.9729
semicolon,;,580631,0.9729
colon,:,580647,0.9729
semicolon,;,580658,0.973
colon,:,580674,0.973
full_stop,.,580677,0.973
semicolon,;,580681,0.973
full_stop,.,580694,0.973
colon,:,580718,0.9731
semicolon,;,580724,0.9731
colon,:,580736,0.9731
semicolon,;,580742,0.9731
colon,:,580751,0.9731
semicolon,;,580754,0.9731
colon,:,580769,0.9731
semicolon,;,580775,0.9732
colon,:,580786,0.9732
full_stop,.,580789,0.9732
semicolon,;,580795,0.9732
full_stop,.,580808,0.9732
colon,:,580823,0.9732
colon,:,580850,0.9733
semicolon,;,580853,0.9733
colon,:,580922,0.9734
semicolon,;,580928,0.9734
colon,:,580953,0.9735
semicolon,;,580959,0.9735
colon,:,580980,0.9735
semicolon,;,580986,0.9735
colon,:,581011,0.9736
semicolon,;,581041,0.9736
colon,:,581069,0.9736
semicolon,;,581072,0.9737
colon,:,581094,0.9737
semicolon,;,581102,0.9737
colon,:,581127,0.9737
semicolon,;,581133,0.9738
colon,:,581174,0.9738
semicolon,;,581180,0.9738
colon,:,581192,0.9739
semicolon,;,581198,0.9739
colon,:,581207,0.9739
semicolon,;,581210,0.9739
colon,:,581218,0.9739
semicolon,;,581229,0.9739
colon,:,581240,0.9739
full_stop,.,581243,0.9739
semicolon,;,581249,0.974
colon,:,581256,0.974
semicolon,;,581268,0.974
colon,:,581281,0.974
comma,",",581295,0.974
semicolon,;,581306,0.974
colon,:,581327,0.9741
colon,:,581354,0.9741
semicolon,;,581357,0.9741
full_stop,.,581372,0.9742
colon,:,581393,0.9742
semicolon,;,581399,0.9742
colon,:,581410,0.9742
semicolon,;,581416,0.9742
colon,:,581421,0.9742
semicolon,;,581426,0.9742
colon,:,581443,0.9743
semicolon,;,581455,0.9743
colon,:,581470,0.9743
semicolon,;,581476,0.9743
full_stop,.,581491,0.9744
colon,:,581527,0.9744
semicolon,;,581541,0.9744
colon,:,581563,0.9745
semicolon,;,581573,0.9745
colon,:,581598,0.9745
semicolon,;,581604,0.9745
colon,:,581624,0.9746
semicolon,;,581636,0.9746
colon,:,581666,0.9746
semicolon,;,581672,0.9747
colon,:,581693,0.9747
semicolon,;,581723,0.9747
colon,:,581751,0.9748
semicolon,;,581756,0.9748
colon,:,581782,0.9748
comma,",",581796,0.9749
semicolon,;,581807,0.9749
colon,:,581831,0.9749
full_stop,.,581834,0.9749
semicolon,;,581840,0.9749
colon,:,581869,0.975
semicolon,;,581880,0.975
colon,:,581909,0.9751
full_stop,.,581912,0.9751
semicolon,;,581917,0.9751
colon,:,581942,0.9751
full_stop,.,581949,0.9751
semicolon,;,581957,0.9751
full_stop,.,581981,0.9752
colon,:,581994,0.9752
colon,:,582015,0.9752
semicolon,;,582027,0.9753
colon,:,582034,0.9753
semicolon,;,582046,0.9753
colon,:,582057,0.9753
semicolon,;,582063,0.9753
colon,:,582080,0.9753
semicolon,;,582086,0.9754
comma,",",582090,0.9754
colon,:,582107,0.9754
full_stop,.,582153,0.9755
colon,:,582197,0.9755
semicolon,;,582206,0.9756
colon,:,582227,0.9756
semicolon,;,582247,0.9756
colon,:,582275,0.9757
semicolon,;,582281,0.9757
colon,:,582302,0.9757
semicolon,;,582310,0.9757
colon,:,582333,0.9758
semicolon,;,582341,0.9758
full_stop,.,582365,0.9758
colon,:,582416,0.9759
semicolon,;,582425,0.9759
colon,:,582445,0.976
semicolon,;,582452,0.976
colon,:,582474,0.976
semicolon,;,582485,0.976
colon,:,582507,0.9761
semicolon,;,582513,0.9761
colon,:,582539,0.9761
semicolon,;,582547,0.9761
colon,:,582565,0.9762
semicolon,;,582571,0.9762
full_stop,.,582595,0.9762
colon,:,582626,0.9763
semicolon,;,582629,0.9763
colon,:,582636,0.9763
semicolon,;,582643,0.9763
full_stop,.,582658,0.9763
colon,:,582689,0.9764
semicolon,;,582698,0.9764
colon,:,582705,0.9764
semicolon,;,582714,0.9764
colon,:,582723,0.9764
semicolon,;,582733,0.9764
colon,:,582748,0.9765
semicolon,;,582754,0.9765
colon,:,582765,0.9765
full_stop,.,582768,0.9765
semicolon,;,582772,0.9765
colon,:,582785,0.9765
semicolon,;,582791,0.9765
full_stop,.,582806,0.9766
colon,:,582833,0.9766
semicolon,;,582844,0.9766
full_stop,.,582857,0.9766
colon,:,582885,0.9767
semicolon,;,582891,0.9767
colon,:,582903,0.9767
semicolon,;,582909,0.9767
colon,:,582918,0.9767
semicolon,;,582921,0.9768
colon,:,582936,0.9768
semicolon,;,582941,0.9768
colon,:,582953,0.9768
semicolon,;,582961,0.9768
colon,:,582972,0.9768
semicolon,;,582978,0.9768
colon,:,582985,0.9769
semicolon,;,582991,0.9769
full_stop,.,583004,0.9769
colon,:,583023,0.9769
colon,:,583050,0.977
semicolon,;,583053,0.977
full_stop,.,583091,0.977
colon,:,583119,0.9771
semicolon,;,583125,0.9771
colon,:,583130,0.9771
semicolon,;,583136,0.9771
colon,:,583144,0.9771
semicolon,;,583152,0.9771
colon,:,583163,0.9772
semicolon,;,583169,0.9772
full_stop,.,583184,0.9772
colon,:,583207,0.9772
semicolon,;,583213,0.9772
colon,:,583226,0.9773
semicolon,;,583234,0.9773
colon,:,583246,0.9773
semicolon,;,583255,0.9773
colon,:,583264,0.9773
semicolon,;,583274,0.9773
colon,:,583289,0.9774
semicolon,;,583294,0.9774
colon,:,583305,0.9774
full_stop,.,583308,0.9774
semicolon,;,583313,0.9774
colon,:,583321,0.9774
semicolon,;,583337,0.9774
full_stop,.,583350,0.9775
full_stop,.,583363,0.9775
colon,:,583378,0.9775
semicolon,;,583398,0.9776
colon,:,583410,0.9776
semicolon,;,583423,0.9776
colon,:,583434,0.9776
semicolon,;,583441,0.9776
full_stop,.,583456,0.9776
colon,:,583479,0.9777
semicolon,;,583493,0.9777
colon,:,583500,0.9777
semicolon,;,583506,0.9777
colon,:,583514,0.9777
semicolon,;,583520,0.9778
colon,:,583534,0.9778
semicolon,;,583539,0.9778
colon,:,583547,0.9778
semicolon,;,583566,0.9778
colon,:,583581,0.9779
semicolon,;,583586,0.9779
colon,:,583599,0.9779
semicolon,;,583602,0.9779
full_stop,.,583615,0.9779
full_stop,.,583628,0.9779
colon,:,583643,0.978
semicolon,;,583663,0.978
colon,:,583675,0.978
semicolon,;,583684,0.978
full_stop,.,583729,0.9781
colon,:,583776,0.9782
semicolon,;,583785,0.9782
colon,:,583806,0.9782
semicolon,;,583826,0.9783
colon,:,583854,0.9783
semicolon,;,583860,0.9783
colon,:,583882,0.9784
semicolon,;,583893,0.9784
colon,:,583914,0.9784
semicolon,;,583922,0.9784
colon,:,583944,0.9785
semicolon,;,583950,0.9785
colon,:,583976,0.9785
semicolon,;,583984,0.9785
colon,:,584002,0.9786
semicolon,;,584008,0.9786
colon,:,584032,0.9786
semicolon,;,584038,0.9786
full_stop,.,584062,0.9787
colon,:,584093,0.9787
semicolon,;,584099,0.9787
colon,:,584106,0.9787
semicolon,;,584115,0.9788
full_stop,.,584128,0.9788
colon,:,584152,0.9788
semicolon,;,584161,0.9788
colon,:,584173,0.9789
semicolon,;,584181,0.9789
full_stop,.,584241,0.979
colon,:,584289,0.979
semicolon,;,584298,0.9791
colon,:,584319,0.9791
semicolon,;,584325,0.9791
colon,:,584353,0.9792
semicolon,;,584359,0.9792
colon,:,584381,0.9792
semicolon,;,584384,0.9792
colon,:,584405,0.9792
semicolon,;,584413,0.9793
colon,:,584438,0.9793
semicolon,;,584446,0.9793
colon,:,584469,0.9793
semicolon,;,584477,0.9794
colon,:,584500,0.9794
semicolon,;,584510,0.9794
full_stop,.,584534,0.9795
colon,:,584575,0.9795
semicolon,;,584581,0.9795
colon,:,584602,0.9796
semicolon,;,584609,0.9796
colon,:,584631,0.9796
semicolon,;,584637,0.9796
colon,:,584666,0.9797
semicolon,;,584674,0.9797
colon,:,584704,0.9797
semicolon,;,584712,0.9798
colon,:,584738,0.9798
semicolon,;,584746,0.9798
colon,:,584777,0.9799
semicolon,;,584786,0.9799
colon,:,584806,0.9799
semicolon,;,584812,0.9799
full_stop,.,584836,0.98
colon,:,584873,0.98
semicolon,;,584878,0.98
colon,:,584893,0.9801
semicolon,;,584899,0.9801
colon,:,584908,0.9801
full_stop,.,584911,0.9801
semicolon,;,584913,0.9801
full_stop,.,584926,0.9801
colon,:,584963,0.9802
full_stop,.,584966,0.9802
semicolon,;,584970,0.9802
colon,:,584979,0.9802
full_stop,.,584982,0.9802
semicolon,;,584984,0.9802
colon,:,584991,0.9802
semicolon,;,584997,0.9802
colon,:,585013,0.9803
full_stop,.,585016,0.9803
semicolon,;,585020,0.9803
full_stop,.,585035,0.9803
colon,:,585076,0.9804
semicolon,;,585082,0.9804
colon,:,585107,0.9804
semicolon,;,585114,0.9804
colon,:,585139,0.9805
semicolon,;,585146,0.9805
colon,:,585168,0.9805
semicolon,;,585175,0.9805
colon,:,585196,0.9806
semicolon,;,585199,0.9806
colon,:,585221,0.9806
semicolon,;,585224,0.9806
colon,:,585245,0.9806
semicolon,;,585251,0.9807
colon,:,585279,0.9807
semicolon,;,585282,0.9807
full_stop,.,585306,0.9807
colon,:,585347,0.9808
full_stop,.,585350,0.9808
semicolon,;,585355,0.9808
colon,:,585375,0.9809
semicolon,;,585381,0.9809
colon,:,585406,0.9809
semicolon,;,585414,0.9809
colon,:,585435,0.981
semicolon,;,585438,0.981
colon,:,585460,0.981
semicolon,;,585471,0.981
colon,:,585496,0.9811
semicolon,;,585505,0.9811
colon,:,585526,0.9811
semicolon,;,585532,0.9811
colon,:,585557,0.9812
semicolon,;,585563,0.9812
full_stop,.,585587,0.9812
colon,:,585628,0.9813
semicolon,;,585634,0.9813
colon,:,585654,0.9813
semicolon,;,585663,0.9813
colon,:,585685,0.9814
semicolon,;,585698,0.9814
colon,:,585722,0.9814
full_stop,.,585725,0.9815
semicolon,;,585729,0.9815
colon,:,585759,0.9815
semicolon,;,585765,0.9815
colon,:,585794,0.9816
full_stop,.,585797,0.9816
semicolon,;,585802,0.9816
colon,:,585831,0.9816
semicolon,;,585842,0.9816
colon,:,585864,0.9817
semicolon,;,585871,0.9817
colon,:,585896,0.9817
semicolon,;,585902,0.9817
colon,:,585927,0.9818
semicolon,;,585936,0.9818
full_stop,.,585997,0.9819
colon,:,586039,0.982
semicolon,;,586048,0.982
colon,:,586069,0.982
semicolon,;,586089,0.9821
colon,:,586117,0.9821
semicolon,;,586123,0.9821
colon,:,586144,0.9822
semicolon,;,586152,0.9822
colon,:,586175,0.9822
semicolon,;,586183,0.9822
full_stop,.,586207,0.9823
colon,:,586256,0.9823
semicolon,;,586265,0.9824
colon,:,586285,0.9824
semicolon,;,586292,0.9824
colon,:,586314,0.9824
semicolon,;,586325,0.9825
colon,:,586347,0.9825
semicolon,;,586353,0.9825
colon,:,586379,0.9825
semicolon,;,586387,0.9826
colon,:,586405,0.9826
semicolon,;,586411,0.9826
full_stop,.,586435,0.9826
colon,:,586464,0.9827
semicolon,;,586467,0.9827
colon,:,586474,0.9827
semicolon,;,586481,0.9827
full_stop,.,586496,0.9827
colon,:,586528,0.9828
semicolon,;,586537,0.9828
colon,:,586544,0.9828
semicolon,;,586553,0.9828
colon,:,586562,0.9829
semicolon,;,586572,0.9829
colon,:,586587,0.9829
semicolon,;,586593,0.9829
colon,:,586604,0.9829
full_stop,.,586607,0.9829
semicolon,;,586611,0.9829
colon,:,586624,0.983
semicolon,;,586630,0.983
full_stop,.,586645,0.983
colon,:,586670,0.983
semicolon,;,586676,0.983
full_stop,.,586723,0.9831
colon,:,586772,0.9832
semicolon,;,586781,0.9832
colon,:,586802,0.9833
semicolon,;,586818,0.9833
colon,:,586846,0.9833
semicolon,;,586852,0.9833
colon,:,586874,0.9834
semicolon,;,586885,0.9834
colon,:,586906,0.9834
semicolon,;,586914,0.9834
colon,:,586938,0.9835
full_stop,.,586941,0.9835
semicolon,;,586946,0.9835
colon,:,586968,0.9835
semicolon,;,586974,0.9835
colon,:,586998,0.9836
semicolon,;,587004,0.9836
colon,:,587022,0.9836
semicolon,;,587028,0.9836
full_stop,.,587052,0.9837
colon,:,587076,0.9837
semicolon,;,587082,0.9837
colon,:,587087,0.9837
semicolon,;,587092,0.9837
full_stop,.,587105,0.9838
colon,:,587134,0.9838
semicolon,;,587140,0.9838
colon,:,587147,0.9838
semicolon,;,587156,0.9838
full_stop,.,587169,0.9839
colon,:,587192,0.9839
semicolon,;,587198,0.9839
full_stop,.,587241,0.984
colon,:,587286,0.9841
semicolon,;,587295,0.9841
colon,:,587316,0.9841
semicolon,;,587336,0.9842
colon,:,587364,0.9842
semicolon,;,587370,0.9842
colon,:,587392,0.9842
semicolon,;,587398,0.9843
colon,:,587426,0.9843
semicolon,;,587432,0.9843
colon,:,587458,0.9844
semicolon,;,587469,0.9844
colon,:,587493,0.9844
full_stop,.,587496,0.9844
semicolon,;,587500,0.9844
colon,:,587526,0.9845
semicolon,;,587536,0.9845
colon,:,587556,0.9845
semicolon,;,587565,0.9845
full_stop,.,587589,0.9846
colon,:,587635,0.9847
semicolon,;,587641,0.9847
colon,:,587661,0.9847
semicolon,;,587670,0.9847
colon,:,587698,0.9848
semicolon,;,587703,0.9848
colon,:,587725,0.9848
semicolon,;,587732,0.9848
colon,:,587762,0.9849
semicolon,;,587773,0.9849
colon,:,587809,0.9849
semicolon,;,587817,0.985
colon,:,587853,0.985
semicolon,;,587862,0.985
full_stop,.,587886,0.9851
colon,:,587936,0.9852
semicolon,;,587945,0.9852
colon,:,587966,0.9852
semicolon,;,587986,0.9852
colon,:,588014,0.9853
semicolon,;,588020,0.9853
colon,:,588042,0.9853
semicolon,;,588048,0.9853
colon,:,588073,0.9854
semicolon,;,588081,0.9854
colon,:,588101,0.9854
semicolon,;,588110,0.9854
colon,:,588135,0.9855
semicolon,;,588141,0.9855
full_stop,.,588197,0.9856
colon,:,588240,0.9857
semicolon,;,588246,0.9857
